IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,52,1.90
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,85,1.88
8.210.207.214,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,1.88
47.238.6.102,80,80,false,HKG,Asia Pacific,Hong Kong,52,1.87
8.217.90.154,443,443,true,HKG,Asia Pacific,Hong Kong,58,1.87
47.76.80.72,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,1.86
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,15,1.86
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,4,1.86
47.236.149.107,2083,2083,true,SIN,Asia Pacific,Singapore,53,1.85
8.217.85.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,1.85
8.210.207.214,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,1.85
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,1.84
47.237.92.26,2082,2082,false,SIN,Asia Pacific,Singapore,32,1.84
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,1.84
8.219.174.213,2087,2087,true,SIN,Asia Pacific,Singapore,79,1.83
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,77,1.82
8.217.91.121,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,1.82
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,1.81
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,1.81
47.76.159.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,1.81
47.243.169.63,80,80,false,HKG,Asia Pacific,Hong Kong,55,1.81
8.218.146.204,8443,8443,true,HKG,Asia Pacific,Hong Kong,110,1.80
47.76.204.76,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,1.78
8.210.207.214,2096,2096,true,HKG,Asia Pacific,Hong Kong,85,1.78
8.210.207.214,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,1.78
47.242.252.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,1.78
8.222.174.108,2096,2096,true,SIN,Asia Pacific,Singapore,13,1.77
47.243.169.63,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,1.77
47.242.157.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,102,1.77
8.217.193.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,1.77
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,1.76
47.76.146.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,1.76
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,1.75
8.217.159.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,1.74
47.243.139.85,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,1.74
8.218.53.110,8443,8443,true,HKG,Asia Pacific,Hong Kong,85,1.74
47.237.83.20,8080,8080,false,SIN,Asia Pacific,Singapore,26,1.73
8.218.18.132,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,1.73
47.76.178.146,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,1.72
8.209.81.56,443,443,true,FRA,Europe,Frankfurt,273,1.72
8.219.124.227,2087,2087,true,SIN,Asia Pacific,Singapore,45,1.72
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,1.71
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,146,1.70
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,1.70
8.217.147.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,1.69
47.76.204.76,80,80,false,HKG,Asia Pacific,Hong Kong,37,1.69
47.237.86.185,2052,2052,false,SIN,Asia Pacific,Singapore,26,1.69
8.217.91.121,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,1.68
8.217.221.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,1.68
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,1.67
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,76,1.67
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,40,1.66
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,1.66
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,1.65
47.237.81.112,2096,2096,true,SIN,Asia Pacific,Singapore,72,1.65
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,1.65
8.217.127.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,1.64
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,1.64
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,58,1.63
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,1.63
8.210.203.7,2087,2087,true,HKG,Asia Pacific,Hong Kong,89,1.63
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,1.63
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,35,1.62
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,1.62
47.237.83.20,2087,2087,true,SIN,Asia Pacific,Singapore,85,1.62
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,142,1.61
8.210.203.7,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,1.61
8.210.203.7,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,1.61
47.236.169.164,2083,2083,true,SIN,Asia Pacific,Singapore,106,1.61
8.219.200.145,2053,2053,true,SIN,Asia Pacific,Singapore,71,1.60
8.219.78.188,2052,2052,false,SIN,Asia Pacific,Singapore,13,1.60
8.218.11.90,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,1.60
47.236.97.90,2087,2087,true,SIN,Asia Pacific,Singapore,55,1.59
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,1.59
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,1.58
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,1.58
47.243.139.243,2087,2087,true,HKG,Asia Pacific,Hong Kong,134,1.58
8.217.221.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,1.57
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,75,1.56
47.242.157.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,93,1.56
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,121,1.54
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,37,1.53
8.217.193.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,1.53
47.237.95.156,2096,2096,true,SIN,Asia Pacific,Singapore,76,1.53
47.243.169.63,80,80,false,HKG,Asia Pacific,Hong Kong,52,1.53
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,52,1.52
8.217.49.34,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,1.52
8.219.50.180,8080,8080,false,SIN,Asia Pacific,Singapore,5,1.51
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,1.50
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,1.50
8.217.121.207,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,1.49
8.219.199.220,2086,2086,false,SIN,Asia Pacific,Singapore,15,1.49
8.222.181.117,2053,2053,true,SIN,Asia Pacific,Singapore,62,1.49
8.217.164.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,1.49
8.218.3.12,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,1.49
47.237.94.140,2096,2096,true,SIN,Asia Pacific,Singapore,49,1.48
47.243.74.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,1.48
47.242.157.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,100,1.47
8.222.167.147,2095,2095,false,SIN,Asia Pacific,Singapore,4,1.45
47.237.95.146,2095,2095,false,SIN,Asia Pacific,Singapore,31,1.45
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,1.45
47.76.159.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,1.42
8.218.65.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,90,1.41
47.242.252.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,75,1.40
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,1.39
8.218.18.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,56,1.39
8.217.121.207,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,1.38
8.210.34.188,2096,2096,true,HKG,Asia Pacific,Hong Kong,86,1.38
47.236.145.85,2053,2053,true,SIN,Asia Pacific,Singapore,89,1.37
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,1.37
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,1.37
8.219.51.211,8880,8880,false,SIN,Asia Pacific,Singapore,2,1.37
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,67,1.36
47.237.95.140,8880,8880,false,SIN,Asia Pacific,Singapore,32,1.32
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,109,1.32
8.218.122.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,1.32
8.217.127.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,1.32
8.218.174.118,80,80,false,HKG,Asia Pacific,Hong Kong,67,1.31
47.236.171.205,2096,2096,true,SIN,Asia Pacific,Singapore,110,1.31
8.210.207.214,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,1.31
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,1.31
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,1.31
8.210.39.96,80,80,false,HKG,Asia Pacific,Hong Kong,42,1.30
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,14,1.29
8.217.149.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,1.29
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,33,1.28
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,1.27
8.218.8.142,2083,2083,true,HKG,Asia Pacific,Hong Kong,85,1.27
8.218.74.119,80,80,false,HKG,Asia Pacific,Hong Kong,36,1.27
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,1.26
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,1.26
47.237.94.140,2052,2052,false,SIN,Asia Pacific,Singapore,33,1.26
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,33,1.25
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,43,1.25
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,1.25
8.210.203.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,1.24
198.11.175.125,80,80,false,SJC,North America,San Jose,175,1.24
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,1.23
47.76.204.76,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,1.23
8.222.187.4,2086,2086,false,SIN,Asia Pacific,Singapore,14,1.22
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,24,1.21
8.217.49.34,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,1.21
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,1.21
47.242.202.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,1.21
8.218.2.181,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,1.19
47.242.202.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,1.18
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,1.17
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,39,1.17
8.217.193.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,1.16
8.210.175.109,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,1.15
8.217.149.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,1.15
8.222.181.117,2052,2052,false,SIN,Asia Pacific,Singapore,17,1.15
47.76.94.15,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,1.14
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,1.13
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,1.13
8.218.211.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,1.13
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,86,1.13
8.217.159.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,1.13
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,1.12
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,1.11
8.217.251.62,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,1.10
8.217.85.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,1.09
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,87,1.09
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,1.08
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,178,1.07
8.217.127.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,1.07
47.236.237.90,2052,2052,false,SIN,Asia Pacific,Singapore,29,1.05
8.219.147.58,80,80,false,SIN,Asia Pacific,Singapore,42,1.05
8.217.145.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,1.04
47.236.169.164,80,80,false,SIN,Asia Pacific,Singapore,62,1.04
8.217.121.207,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,1.03
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,1.03
8.218.181.189,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,0.99
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.99
8.210.203.7,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.98
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,0.97
47.76.94.15,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.97
47.242.157.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,85,0.97
8.218.53.110,2053,2053,true,HKG,Asia Pacific,Hong Kong,125,0.96
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,0.95
8.218.74.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,0.94
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.94
47.237.95.140,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.93
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,46,0.93
8.217.232.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.93
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.92
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,0.91
8.217.49.34,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.90
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,0.90
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,69,0.90
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.88
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,0.88
8.217.207.60,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,0.88
8.210.203.7,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.88
8.217.127.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.87
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.87
47.237.0.31,2087,2087,true,SIN,Asia Pacific,Singapore,81,0.87
47.236.202.91,2082,2082,false,SIN,Asia Pacific,Singapore,34,0.85
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.85
8.217.251.62,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.85
8.217.149.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.84
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,37,0.84
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,34,0.84
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,24,0.83
47.245.102.52,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.82
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,0.82
8.217.193.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,0.82
8.210.175.109,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.81
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.81
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,87,0.81
8.217.127.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.81
8.210.203.7,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,0.80
8.210.175.109,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.79
47.76.178.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,0.79
8.217.147.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.78
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.77
8.210.192.93,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,0.77
8.210.175.109,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.77
47.237.94.140,2095,2095,false,SIN,Asia Pacific,Singapore,34,0.76
8.210.192.93,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,0.76
8.218.146.204,2087,2087,true,HKG,Asia Pacific,Hong Kong,101,0.76
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.76
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.75
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,0.75
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,0.74
47.236.167.231,2083,2083,true,SIN,Asia Pacific,Singapore,45,0.74
8.210.203.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.74
8.217.232.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.74
47.76.204.76,8880,8880,false,HKG,Asia Pacific,Hong Kong,64,0.73
47.237.95.156,2087,2087,true,SIN,Asia Pacific,Singapore,60,0.73
8.218.174.118,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,0.72
8.218.148.106,443,443,true,HKG,Asia Pacific,Hong Kong,87,0.72
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.72
8.222.225.193,443,443,true,SIN,Asia Pacific,Singapore,29,0.71
8.217.193.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,0.70
8.217.145.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.70
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,0.68
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,0.68
47.236.146.249,2096,2096,true,SIN,Asia Pacific,Singapore,62,0.66
47.76.146.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,61,0.66
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.65
8.217.248.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.65
47.76.146.1,80,80,false,HKG,Asia Pacific,Hong Kong,77,0.63
47.237.92.26,2052,2052,false,SIN,Asia Pacific,Singapore,57,0.63
8.210.175.109,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,0.63
8.222.225.193,443,443,true,SIN,Asia Pacific,Singapore,52,0.63
8.218.122.55,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,0.61
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.61
47.237.83.20,80,80,false,SIN,Asia Pacific,Singapore,35,0.60
47.242.157.96,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.60
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.59
47.76.159.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,0.57
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.57
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,0.56
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,87,0.56
47.237.0.31,2096,2096,true,SIN,Asia Pacific,Singapore,85,0.54
8.217.221.165,2095,2095,false,HKG,Asia Pacific,Hong Kong,89,0.54
47.76.178.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.52
47.237.83.20,2082,2082,false,SIN,Asia Pacific,Singapore,51,0.52
47.91.92.116,443,443,true,FRA,Europe,Frankfurt,249,0.51
8.222.137.192,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.51
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.50
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,0.50
8.218.148.106,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.49
47.242.155.183,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.47
47.236.150.13,2083,2083,true,SIN,Asia Pacific,Singapore,55,0.46
47.236.150.13,2053,2053,true,SIN,Asia Pacific,Singapore,50,0.46
47.236.172.95,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.46
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.44
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,33,0.43
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.43
8.217.248.220,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.42
8.217.90.154,443,443,true,HKG,Asia Pacific,Hong Kong,60,0.42
8.210.175.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.42
8.218.74.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,0.42
8.217.121.207,8080,8080,false,HKG,Asia Pacific,Hong Kong,81,0.41
8.217.193.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.41
47.242.157.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.41
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,33,0.40
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.40
47.242.157.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.39
47.242.79.71,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.39
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,0.37
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,0.37
47.76.178.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.37
47.243.206.150,2083,2083,true,HKG,Asia Pacific,Hong Kong,98,0.37
47.57.245.232,80,80,false,SJC,North America,San Jose,49,0.36
8.210.207.214,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,0.35
47.57.233.126,80,80,false,SJC,North America,San Jose,39,0.35
47.57.233.126,80,80,false,SJC,North America,San Jose,42,0.35
8.222.134.170,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.34
47.76.146.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,0.34
47.237.82.15,8080,8080,false,SIN,Asia Pacific,Singapore,46,0.34
47.57.233.126,443,443,true,SJC,North America,San Jose,91,0.34
47.76.159.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,0.34
47.57.245.232,443,443,true,SJC,North America,San Jose,64,0.34
47.57.233.126,443,443,true,SJC,North America,San Jose,87,0.33
47.242.157.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.32
47.76.204.76,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.32
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.31
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.31
47.57.13.107,443,443,true,HKG,Asia Pacific,Hong Kong,87,0.31
8.222.187.4,2096,2096,true,SIN,Asia Pacific,Singapore,67,0.29
8.222.237.131,80,80,false,SIN,Asia Pacific,Singapore,5,0.28
47.242.54.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.27
47.57.13.107,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.27
8.222.249.190,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.27
47.76.204.76,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.27
8.217.251.62,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,0.26
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.26
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,0.25
8.210.175.109,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.25
8.212.19.60,80,80,false,SJC,North America,San Jose,45,0.25
8.212.19.60,443,443,true,SJC,North America,San Jose,73,0.24
47.57.14.118,443,443,true,SJC,North America,San Jose,56,0.23
47.57.14.118,80,80,false,SJC,North America,San Jose,45,0.23
47.76.178.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,0.23
8.218.63.172,443,443,true,HKG,Asia Pacific,Hong Kong,98,0.22
8.217.127.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.22
8.210.175.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.20
47.236.93.176,2083,2083,true,SIN,Asia Pacific,Singapore,50,0.20
8.222.164.209,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.20
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.20
47.76.146.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,0.20
8.218.53.110,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,0.20
8.210.175.109,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,0.20
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.19
8.210.175.109,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,0.18
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.18
47.242.54.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,68,0.18
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,6,0.16
149.129.8.215,80,80,false,SJC,North America,San Jose,249,0.14
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.14
8.210.207.214,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.13
8.217.145.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.13
47.88.15.127,443,443,true,SJC,North America,San Jose,169,0.13
8.219.6.150,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.13
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.12
8.222.184.198,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.12
8.217.250.222,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,0.12
47.237.88.53,80,80,false,SIN,Asia Pacific,Singapore,28,0.11
8.222.156.242,80,80,false,SIN,Asia Pacific,Singapore,15,0.11
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,0.11
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.10
47.243.139.243,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.10
47.237.88.53,80,80,false,SIN,Asia Pacific,Singapore,36,0.10
8.210.207.214,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.09
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,33,0.09
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,0.09
