IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.150.13,2082,2082,false,SIN,Asia Pacific,Singapore,32,4.13
8.218.74.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,4.13
8.218.8.142,2053,2053,true,HKG,Asia Pacific,Hong Kong,102,4.13
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,152,4.12
8.210.146.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,101,4.12
47.236.145.85,2096,2096,true,SIN,Asia Pacific,Singapore,74,4.11
8.210.65.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,377,4.11
47.236.125.62,2052,2052,false,NRT,Asia Pacific,Tokyo,243,4.11
8.218.18.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,4.11
47.236.205.188,2053,2053,true,SIN,Asia Pacific,Singapore,66,4.11
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,4.11
47.236.164.215,2087,2087,true,SIN,Asia Pacific,Singapore,81,4.11
47.236.110.238,443,443,true,SIN,Asia Pacific,Singapore,72,4.11
47.236.205.188,8080,8080,false,SIN,Asia Pacific,Singapore,34,4.11
47.243.139.85,80,80,false,HKG,Asia Pacific,Hong Kong,49,4.11
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,4.10
47.236.158.158,2095,2095,false,SIN,Asia Pacific,Singapore,26,4.10
8.218.188.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,4.10
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,4.10
8.222.214.231,2053,2053,true,SIN,Asia Pacific,Singapore,44,4.10
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,4.10
8.210.146.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,92,4.10
47.236.237.90,80,80,false,SIN,Asia Pacific,Singapore,34,4.09
47.237.0.31,2053,2053,true,SIN,Asia Pacific,Singapore,92,4.09
47.237.10.1,80,80,false,SIN,Asia Pacific,Singapore,64,4.09
47.243.139.243,2053,2053,true,HKG,Asia Pacific,Hong Kong,40,4.09
47.236.167.231,2082,2082,false,SIN,Asia Pacific,Singapore,10,4.09
47.243.169.63,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,4.09
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,129,4.08
47.236.150.13,2087,2087,true,SIN,Asia Pacific,Singapore,76,4.08
47.245.84.124,2082,2082,false,SIN,Asia Pacific,Singapore,5,4.08
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,4.08
47.243.169.63,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,4.07
8.222.208.38,2096,2096,true,SIN,Asia Pacific,Singapore,94,4.07
47.236.5.223,2086,2086,false,SIN,Asia Pacific,Singapore,14,4.07
8.217.85.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,4.07
47.245.118.70,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.07
47.243.74.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,4.07
47.242.174.27,2083,2083,true,HKG,Asia Pacific,Hong Kong,161,4.07
8.219.147.58,8443,8443,true,SIN,Asia Pacific,Singapore,59,4.06
8.218.74.119,80,80,false,HKG,Asia Pacific,Hong Kong,47,4.06
47.236.17.193,8880,8880,false,SIN,Asia Pacific,Singapore,14,4.06
47.237.92.26,2083,2083,true,SIN,Asia Pacific,Singapore,58,4.06
47.243.169.63,80,80,false,HKG,Asia Pacific,Hong Kong,54,4.06
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,36,4.06
47.237.95.156,2096,2096,true,SIN,Asia Pacific,Singapore,131,4.06
8.219.103.65,8443,8443,true,SIN,Asia Pacific,Singapore,71,4.06
8.210.203.7,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,4.05
8.219.49.65,2096,2096,true,SIN,Asia Pacific,Singapore,4,4.05
47.236.150.13,2086,2086,false,SIN,Asia Pacific,Singapore,9,4.05
47.243.86.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,4.04
47.237.100.206,2083,2083,true,SIN,Asia Pacific,Singapore,58,4.04
8.222.150.197,2087,2087,true,SIN,Asia Pacific,Singapore,68,4.03
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,34,4.03
8.222.136.247,2086,2086,false,SIN,Asia Pacific,Singapore,49,4.03
8.219.161.129,2095,2095,false,SIN,Asia Pacific,Singapore,23,4.03
8.218.122.55,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,4.03
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,4.02
47.236.125.62,2086,2086,false,NRT,Asia Pacific,Tokyo,79,4.02
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,4.02
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,5,4.02
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,21,4.01
8.218.155.238,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,4.01
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,31,4.01
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,5,4.01
47.236.87.246,2095,2095,false,SIN,Asia Pacific,Singapore,12,4.01
47.236.9.152,2082,2082,false,SIN,Asia Pacific,Singapore,21,4.01
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,26,4.01
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,27,4.00
8.218.74.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,4.00
47.242.79.71,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,4.00
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,38,4.00
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,45,4.00
47.243.42.219,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,4.00
47.236.180.51,2083,2083,true,SIN,Asia Pacific,Singapore,95,4.00
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,4.00
47.243.42.219,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,3.99
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,6,3.99
47.237.84.173,2095,2095,false,SIN,Asia Pacific,Singapore,12,3.98
47.243.173.187,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,3.98
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,3.98
8.210.146.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,100,3.98
47.76.37.57,80,80,false,HKG,Asia Pacific,Hong Kong,60,3.98
47.236.144.208,2087,2087,true,SIN,Asia Pacific,Singapore,50,3.97
47.236.170.54,8880,8880,false,SIN,Asia Pacific,Singapore,25,3.97
47.236.9.152,8880,8880,false,SIN,Asia Pacific,Singapore,29,3.97
47.243.74.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,3.97
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,3.97
47.245.126.151,8080,8080,false,SIN,Asia Pacific,Singapore,7,3.96
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,3.96
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,3.95
47.88.85.197,2095,2095,false,SJC,North America,San Jose,448,3.95
47.243.90.180,80,80,false,HKG,Asia Pacific,Hong Kong,41,3.95
47.236.17.193,8880,8880,false,SIN,Asia Pacific,Singapore,26,3.95
47.243.90.180,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,3.95
47.236.145.85,443,443,true,SIN,Asia Pacific,Singapore,31,3.94
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,7,3.94
47.237.83.20,2087,2087,true,SIN,Asia Pacific,Singapore,55,3.94
47.236.10.182,2096,2096,true,SIN,Asia Pacific,Singapore,55,3.94
8.222.150.197,80,80,false,SIN,Asia Pacific,Singapore,14,3.93
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,3.93
8.222.187.4,2086,2086,false,SIN,Asia Pacific,Singapore,4,3.93
8.218.211.17,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,3.93
8.218.74.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,3.93
47.236.9.152,8443,8443,true,SIN,Asia Pacific,Singapore,82,3.92
47.237.95.140,2082,2082,false,SIN,Asia Pacific,Singapore,10,3.91
47.236.149.107,2096,2096,true,SIN,Asia Pacific,Singapore,75,3.91
47.76.77.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,3.91
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,3.91
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,69,3.91
47.236.237.90,2082,2082,false,SIN,Asia Pacific,Singapore,8,3.91
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,37,3.91
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,3.91
47.236.144.208,2086,2086,false,SIN,Asia Pacific,Singapore,10,3.90
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,3.90
8.218.85.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,3.90
47.245.84.124,2052,2052,false,SIN,Asia Pacific,Singapore,37,3.90
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,3.89
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,28,3.89
8.217.127.73,80,80,false,HKG,Asia Pacific,Hong Kong,38,3.88
8.210.156.6,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,3.88
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,3.88
47.243.206.150,2087,2087,true,HKG,Asia Pacific,Hong Kong,105,3.87
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,61,3.87
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,16,3.87
8.210.207.214,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,3.87
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,49,3.87
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,42,3.87
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,79,3.86
47.236.9.152,8880,8880,false,SIN,Asia Pacific,Singapore,7,3.86
47.236.169.164,2096,2096,true,SIN,Asia Pacific,Singapore,104,3.85
47.236.254.120,8443,8443,true,SIN,Asia Pacific,Singapore,153,3.85
47.242.79.71,2087,2087,true,HKG,Asia Pacific,Hong Kong,102,3.85
8.222.137.192,2052,2052,false,SIN,Asia Pacific,Singapore,5,3.84
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,5,3.84
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,3.84
8.222.215.228,2083,2083,true,SIN,Asia Pacific,Singapore,110,3.84
47.236.146.249,2087,2087,true,SIN,Asia Pacific,Singapore,43,3.84
8.218.11.90,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,3.84
8.219.50.180,80,80,false,SIN,Asia Pacific,Singapore,16,3.84
8.218.143.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,79,3.83
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,3.82
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,3.82
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,3.82
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,3.82
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,3.82
47.243.139.85,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,3.81
47.245.102.52,8443,8443,true,SIN,Asia Pacific,Singapore,54,3.81
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,59,3.80
47.236.17.193,80,80,false,SIN,Asia Pacific,Singapore,27,3.80
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,6,3.80
47.243.86.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,3.80
47.76.77.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,64,3.80
8.219.153.237,8080,8080,false,NRT,Asia Pacific,Tokyo,90,3.80
47.236.237.90,8880,8880,false,SIN,Asia Pacific,Singapore,33,3.79
8.219.110.81,2082,2082,false,SIN,Asia Pacific,Singapore,17,3.79
47.243.169.63,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,3.79
47.236.130.95,8443,8443,true,SIN,Asia Pacific,Singapore,74,3.79
8.222.208.38,2086,2086,false,SIN,Asia Pacific,Singapore,5,3.79
47.236.145.85,8443,8443,true,SIN,Asia Pacific,Singapore,87,3.78
8.218.8.142,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,3.78
47.237.94.140,2086,2086,false,SIN,Asia Pacific,Singapore,7,3.78
47.76.80.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,3.78
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,3.77
47.236.10.182,2082,2082,false,SIN,Asia Pacific,Singapore,24,3.77
8.222.181.117,80,80,false,SIN,Asia Pacific,Singapore,22,3.77
8.222.134.170,2082,2082,false,SIN,Asia Pacific,Singapore,16,3.76
47.236.17.193,2052,2052,false,SIN,Asia Pacific,Singapore,23,3.76
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,3.76
8.219.170.232,8443,8443,true,SIN,Asia Pacific,Singapore,64,3.75
47.245.102.52,2096,2096,true,SIN,Asia Pacific,Singapore,33,3.75
47.243.139.243,2052,2052,false,HKG,Asia Pacific,Hong Kong,77,3.75
8.222.244.192,2096,2096,true,SIN,Asia Pacific,Singapore,50,3.75
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,3.74
8.218.126.53,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,3.74
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,12,3.74
8.218.222.36,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,3.74
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,3.74
8.219.161.129,2083,2083,true,SIN,Asia Pacific,Singapore,71,3.73
8.219.200.145,2052,2052,false,SIN,Asia Pacific,Singapore,30,3.73
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,44,3.73
8.222.164.209,2053,2053,true,SIN,Asia Pacific,Singapore,53,3.73
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,3.73
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,3.73
47.236.17.193,2083,2083,true,SIN,Asia Pacific,Singapore,82,3.72
8.217.147.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,3.72
8.218.243.95,8443,8443,true,HKG,Asia Pacific,Hong Kong,109,3.72
8.222.181.139,443,443,true,SIN,Asia Pacific,Singapore,73,3.72
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,3.72
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,49,3.71
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,19,3.71
47.236.9.152,2095,2095,false,SIN,Asia Pacific,Singapore,33,3.71
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,3.71
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,3.70
47.76.49.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,3.70
47.245.102.52,2052,2052,false,SIN,Asia Pacific,Singapore,6,3.70
8.222.187.4,2095,2095,false,SIN,Asia Pacific,Singapore,4,3.69
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,87,3.69
47.236.9.152,2052,2052,false,SIN,Asia Pacific,Singapore,49,3.69
8.222.249.190,2083,2083,true,SIN,Asia Pacific,Singapore,30,3.69
8.222.244.192,80,80,false,SIN,Asia Pacific,Singapore,17,3.69
8.218.18.132,80,80,false,HKG,Asia Pacific,Hong Kong,41,3.67
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,44,3.67
8.222.174.108,2053,2053,true,SIN,Asia Pacific,Singapore,76,3.66
47.245.105.224,2086,2086,false,SIN,Asia Pacific,Singapore,7,3.66
47.236.9.152,80,80,false,SIN,Asia Pacific,Singapore,14,3.66
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,12,3.65
8.210.207.214,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,3.65
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,3.65
47.237.100.206,2053,2053,true,SIN,Asia Pacific,Singapore,46,3.65
8.210.9.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,3.65
8.222.160.176,2083,2083,true,SIN,Asia Pacific,Singapore,80,3.65
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,72,3.65
8.217.127.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,3.65
8.217.121.207,2095,2095,false,HKG,Asia Pacific,Hong Kong,77,3.65
47.237.84.173,2082,2082,false,SIN,Asia Pacific,Singapore,17,3.64
8.218.201.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,79,3.64
8.210.55.134,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,3.64
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,15,3.64
47.245.86.230,8880,8880,false,SIN,Asia Pacific,Singapore,14,3.64
8.219.174.142,2053,2053,true,SIN,Asia Pacific,Singapore,91,3.64
8.219.110.81,8443,8443,true,SIN,Asia Pacific,Singapore,54,3.63
8.222.184.198,2052,2052,false,SIN,Asia Pacific,Singapore,60,3.63
47.236.144.156,2052,2052,false,SIN,Asia Pacific,Singapore,12,3.63
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,3.62
47.76.32.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,3.62
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,61,3.62
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,40,3.62
47.76.32.108,80,80,false,HKG,Asia Pacific,Hong Kong,64,3.61
8.210.156.6,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,3.61
47.245.86.230,2082,2082,false,SIN,Asia Pacific,Singapore,10,3.60
47.243.107.148,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,3.60
8.222.215.228,2082,2082,false,SIN,Asia Pacific,Singapore,68,3.60
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,39,3.60
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,3.59
47.243.203.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,3.59
8.218.65.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,3.58
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,36,3.58
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,3.58
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,3.57
47.245.126.151,8880,8880,false,SIN,Asia Pacific,Singapore,16,3.57
47.236.167.231,2087,2087,true,SIN,Asia Pacific,Singapore,85,3.57
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,21,3.57
8.222.184.198,2095,2095,false,SIN,Asia Pacific,Singapore,22,3.57
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,39,3.57
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,3.57
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,20,3.56
8.222.164.209,2096,2096,true,SIN,Asia Pacific,Singapore,71,3.56
8.222.150.197,80,80,false,SIN,Asia Pacific,Singapore,27,3.55
47.243.206.150,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,3.55
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,54,3.55
47.245.118.70,80,80,false,SIN,Asia Pacific,Singapore,19,3.54
8.222.181.117,8080,8080,false,SIN,Asia Pacific,Singapore,24,3.54
47.237.84.173,2086,2086,false,SIN,Asia Pacific,Singapore,10,3.54
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,3.54
8.219.220.88,8880,8880,false,SIN,Asia Pacific,Singapore,9,3.54
8.222.181.139,443,443,true,SIN,Asia Pacific,Singapore,121,3.54
8.222.183.242,8880,8880,false,SIN,Asia Pacific,Singapore,40,3.53
47.237.92.26,2087,2087,true,SIN,Asia Pacific,Singapore,98,3.53
8.222.249.190,2053,2053,true,SIN,Asia Pacific,Singapore,37,3.53
47.243.173.187,443,443,true,HKG,Asia Pacific,Hong Kong,69,3.53
47.245.105.224,2052,2052,false,SIN,Asia Pacific,Singapore,5,3.53
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,3.53
8.210.55.134,80,80,false,HKG,Asia Pacific,Hong Kong,43,3.52
47.245.126.151,2086,2086,false,SIN,Asia Pacific,Singapore,11,3.52
8.218.2.181,8880,8880,false,HKG,Asia Pacific,Hong Kong,33,3.52
8.219.49.65,8880,8880,false,SIN,Asia Pacific,Singapore,5,3.52
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,3.52
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,3.51
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,73,3.51
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,16,3.51
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,3.51
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,40,3.51
47.236.145.85,2095,2095,false,SIN,Asia Pacific,Singapore,25,3.51
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,52,3.51
47.236.237.90,8080,8080,false,SIN,Asia Pacific,Singapore,19,3.50
47.236.253.41,2095,2095,false,SIN,Asia Pacific,Singapore,23,3.50
8.218.52.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,3.50
8.218.222.36,2096,2096,true,HKG,Asia Pacific,Hong Kong,116,3.49
8.218.136.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,3.49
8.222.249.190,2096,2096,true,SIN,Asia Pacific,Singapore,112,3.49
47.236.93.176,8080,8080,false,SIN,Asia Pacific,Singapore,9,3.49
8.217.193.25,80,80,false,HKG,Asia Pacific,Hong Kong,44,3.48
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,3.48
47.245.102.52,2087,2087,true,SIN,Asia Pacific,Singapore,62,3.48
47.236.125.62,80,80,false,NRT,Asia Pacific,Tokyo,91,3.48
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,3.48
8.218.74.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,3.47
47.76.94.15,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,3.47
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,68,3.47
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,25,3.46
8.222.184.198,2082,2082,false,SIN,Asia Pacific,Singapore,47,3.46
8.219.103.65,2086,2086,false,SIN,Asia Pacific,Singapore,12,3.46
8.218.207.169,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,3.46
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,3.46
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,3.45
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,121,3.45
47.245.102.52,2053,2053,true,SIN,Asia Pacific,Singapore,20,3.45
47.236.149.107,8443,8443,true,SIN,Asia Pacific,Singapore,54,3.45
47.243.173.187,443,443,true,HKG,Asia Pacific,Hong Kong,54,3.45
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,3.45
47.242.36.78,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,3.45
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,18,3.45
8.222.184.198,80,80,false,SIN,Asia Pacific,Singapore,21,3.45
8.222.164.209,80,80,false,SIN,Asia Pacific,Singapore,17,3.44
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,157,3.43
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,65,3.43
8.222.249.190,8443,8443,true,SIN,Asia Pacific,Singapore,75,3.43
8.210.107.246,80,80,false,HKG,Asia Pacific,Hong Kong,54,3.42
47.236.165.25,80,80,false,SIN,Asia Pacific,Singapore,13,3.42
8.210.156.6,2083,2083,true,HKG,Asia Pacific,Hong Kong,91,3.42
8.222.193.65,8080,8080,false,SIN,Asia Pacific,Singapore,8,3.42
47.237.0.31,8443,8443,true,SIN,Asia Pacific,Singapore,53,3.41
47.242.54.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,3.41
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,3.41
47.243.206.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,3.41
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,3.41
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,99,3.41
8.217.164.10,80,80,false,HKG,Asia Pacific,Hong Kong,49,3.40
8.217.221.165,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,3.40
8.218.207.169,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,3.40
8.222.146.222,2083,2083,true,SIN,Asia Pacific,Singapore,70,3.39
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,3.39
8.218.53.110,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,3.39
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,85,3.39
47.245.84.124,2052,2052,false,SIN,Asia Pacific,Singapore,9,3.39
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,3.39
8.222.193.65,2086,2086,false,SIN,Asia Pacific,Singapore,44,3.38
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,3.38
47.237.10.1,2096,2096,true,SIN,Asia Pacific,Singapore,61,3.37
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,5,3.37
8.219.201.8,2083,2083,true,SIN,Asia Pacific,Singapore,113,3.36
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,67,3.36
8.217.127.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,3.36
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,3.36
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,3.36
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,3.36
47.236.168.17,8080,8080,false,SIN,Asia Pacific,Singapore,15,3.36
8.222.183.242,2095,2095,false,SIN,Asia Pacific,Singapore,14,3.36
8.222.184.198,2095,2095,false,SIN,Asia Pacific,Singapore,5,3.35
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,3.35
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,3.35
8.217.147.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,3.35
8.218.48.92,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,3.35
47.243.60.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,3.35
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,3.35
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,28,3.35
8.222.162.45,2095,2095,false,SIN,Asia Pacific,Singapore,16,3.35
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,139,3.35
8.218.181.189,2083,2083,true,HKG,Asia Pacific,Hong Kong,263,3.34
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,5,3.34
